latitude,longitude
48.8784,2.45328
47.3849,0.668143
0,0
45.7205,3.34355
43.6263,3.85729
45.4017,2.03581
47.9189,1.08677
46.8118,1.69174
48.7704,2.35096
-21.0272,55.541
48.1784,-2.75584
48.8402,2.36319
50.6873,3.15961
43.6057,1.43339
48.7815,-3.52667
45.763,4.80186
47.753,-3.35595
47.9454,1.94673
45.1812,0.721954
43.3242,-0.34984
44.9131,2.4259
45.7138,4.87943
16.3036,-61.0708
49.8868,4.73452
45.5821,5.89909
45.261,4.66939
48.8885,5.54112
48.7885,2.35885
49.0992,-1.11171
49.0234,1.136
43.8971,-0.461212
48.0406,1.07625
45.0198,1.51701
47.8208,1.75582
47.3523,6.36225
44.3371,1.54419
48.5119,5.5048
49.4823,0.875602
47.2469,1.34976
48.6383,-2.00786
48.0682,6.87333
48.2033,6.45388
48.9296,2.047
48.4439,1.48902
48.5693,-3.83016
47.8698,-3.55622
45.0657,4.8349
47.8796,0.80959
46.468,-0.812877
48.6998,6.14003
48.7318,2.40633
45.874,6.08588
46.3885,5.86611
43.7112,7.28282
44.7308,4.58376
46.6882,4.34674
48.7814,-3.52707
48.6526,1.58148
48.0056,0.19196
45.6137,6.30902
46.672,5.55172
45.1767,0.731938
45.0335,0.184902
48.8335,2.65879
43.8895,-0.482341
47.2191,-1.62093
48.093,-1.61215
45.6275,6.44752
46.8212,-0.671963
43.5587,1.45674
43.2898,5.48264
47.5261,-2.76987
43.6076,-1.13484
49.0374,2.07808
43.3684,5.35661
49.0991,2.51555
44.6667,0.400244
45.5474,5.98356
48.7625,1.23878
45.5605,5.89493
47.0317,2.65039
48.937,2.3047
48.7626,2.66308
47.1561,2.91541
49.0815,1.47837
47.8381,1.92463
49.0781,6.19126
44.8525,-0.0467309
-20.9442,55.2997
47.72,1.94101
46.3935,5.56468
48.8698,2.21905
47.1835,5.81151
45.7777,1.30901
48.7034,2.07253
46.7125,2.2107
45.7033,6.11164
46.8118,1.69174
47.1454,2.21756
46.9933,2.2445
43.9347,0.633919
45.4435,1.40355
48.4483,1.46422
46.3599,-0.383609
49.3229,0.831782
47.5742,1.33744
0,0
47.3417,0.722174
48.799,7.7795
45.8776,1.28909
49.1083,1.50749
47.6231,6.15144
